name,ratings,date,helpful,comment,developer_comment
피아노건반,3,2020-05-06,50,쿠페이머니 충전 최소금액 5만원 으로 낮춰주시거나 카드잔액이랑 합쳐서 결제가능허게 해줬음 좋겠습니다. 학생인데 매번 10만원은 너무 큰 금액이에요 ㅠㅠ,
나야,1,2020-04-19,8,앱카드 결제하면 자꾸 인증처리종료로 결제안되고 자꾸만카드등록하라고 쓰잘데기없는것좀띄우지마세요 카드저장하기시러서 하는건데 앱카드로 결제자체가안됨,
김한나,1,2020-07-10,31,너무 깐깐하고 본인확인했는데 불과하고 인증제한 풀어주시면 되는데 증비서류 다 뽑아서 제출하라고하심ㅋㅋ 제한풀러도 6개월후에 쿠팡쓸수있음ㅋㅋㅋ 안풀면 영원히 쿠팡 못쓴다고함ㅋㅋ 더럽고 치사해서 안쓴다 별하나주는것도 아깝네요,
bager big,5,2020-08-31,0,로켓배송 상품들이 전부 품절로 되어있네요..,
정연,1,2020-06-10,57,처음엔 가격 제한 없이 구매할 수 있어서 좋았는데 왜 지금은 19800원 안 채우면 못 사네요???? 이게 뭡니까?? 간단한거 하나 사려고 정기결제하라는 건가요?? 어이가 없네요. 딴 쇼핑몰 앱 사용해야겠어요.,
Miae Lee,1,2020-04-30,7,장바구니가 안나와서 물건 여러개를 한번에 살수가 없어요. 어플 재설치도 해보고 핸드폰도 껐다가 켜보고 다해봐도 안되네요.,
오진환,1,2020-04-27,12,어플 샐행 오류 핸드폰 사용 중간 중간에 쿠팡어플이 자동 실행됩니다. 매우 불편하고 앱 삭제합니다.,
정석현,5,2020-09-06,0,"신속정확, 저렴한상품다양,😀",
Coo Red,1,2020-09-16,1,필요한거만 넣어라 광고처넣지말고 좀 업데이트안하면 이용도 못하게하는 쫌생이들,
namil kim,1,2020-05-21,151,로켓와우회원인데한다3800원정도꼬박나가고 전에회원아니고일반회원이엇을때도똑같엇는데 뭔차이가있슴까? 정기결제찻는거도귀챤고 쿠팡새끼들 배송늦출라고요리조리구실갓다붙이는식으로서비스되고있음 앱자채는pc버젼하고차이없이잘되고있다 거말이야똑바로하라고 쪼잔하게사기쳐먹을생하지말고 알겟습니까,
#쏘우야사랑해,4,2020-04-15,6,모바일로 쿠팡이용 잘하고 있어요.. 단 하나 불편한점이.. 네임스티커 주문하면서 추가정보기재로 아이들 이름을 적는데요 주문/결제완료후 주문목록- 상세보기에서 추가정보가 보이지않고 주문목록-배송조회-주문상세보기에서만 추가정보확인이 가능하네요 배송조회들어가야 나오네요! 주문목록-주문상세보기에서 바로 확인가능하다면 조금 더 편할것 같습니당.,
김정현,5,2020-07-13,2,배송날짜를알수있어 편해요 자주애용하는앱이예요,
아들사랑해,4,2020-06-03,17,"빠르고 좋네요, 단점은 쿠폰을 해당상품 찾아내야하는게 시간걸리고, 예외상품도있어서 좀...그래요.",
pitapat,5,2020-06-08,74,저는 엄청 만족해요 ! 물건 빠르게찾을수있고 괜히 쿠팡맨쿠팡맨 거리는게 아니더라구요 근데 과대포장..?? 이 조금 심한거같아요 ㅎ 뭐 지금 코로나때문에 조금 시끄럽지만 그거 빼고는 괜찮은거같아요 !,
Sungyoon Jung,5,2020-06-07,90,다른곳보다 저렴하게 판매하는것이 많아서 좋아요. 특히 로켓배송은 대부분 가격이 착해서 자주이용해요. 다른온라인 사이트보다 훨씬 저렴하고 배송이 빨라서 너무 좋아요.,
Sungwook Lee,3,2020-06-14,37,필터에 품절제외 좀 넣어주세요. 무슨 물건이 죄다 품절인데 파는물건 찾기가 어렵네요.,
김영호,1,2020-06-25,43,제품사진과 다른 상품이오고 반품하기는 애매해서 버리고.. 부품이 누락되어 오고..짜증나는 앱!!,
김경진,1,2020-06-21,51,오늘 도착이라고 해놓고 안오는건 뭐죠? 빨리 고쳐주셨으면 좋겠네요. 시간없는데도 기다리고 있었는데 안와서 시간 낭비만 했네요;; 쿠팡 애용하는데 이런일이 한두번도 아니고;;진짜 별로네요,
192 0,4,2020-04-21,9,"과대포창이 너무심해요. 로켓배송으로 아침에 와있는건 좋지만 제품6개를시키면 봉투6개로 다 따로담겨서오고 진짜 작은제품인데 컴퓨터모니터만한 곳에 포장되어 오기도하고ㅠㅠ 환경을 생각한다면 같은 물류센터에서 오는 제품들은 하나로 포장해서 주시면 좋을것같아요. G마켓 , 티몬 다양한 곳에서는 쿠폰행사를 많이하죠. 쿠팡은 쿠폰행사가 적은편이에요. 하지만 쿠팡맨분들의 로켓배송 서비스때문에 쿠팡을 이용합니다. 가끔은 쿠팡맨분들 힘들까봐 새벽배송 취소하고 시키기도 하는데 쿠팡맨분들 열심히 일한만큼 대우받으셨으면 좋겠네요. 과대포장이 심해서 별하나 뺐어요",
하핳하하하,1,2020-07-08,27,아니;; 로켓프레시 1.5천원 구매해야 하는 건데; 그딴 거 필요없다고ㅜㅜ 주문을 못 하잖아 개빡치네 좀 로켓프레시고 나발이고 필요없으니까 없애주세요 좀 주문을 못 하잖아요;;,
우씨이것저것하는,1,2020-06-10,28,업데이트를 해도 ㅡㅡ 물건하나사다 에러가 걸리니 답답하네요 클릭해서들어가면 거기서 화면이 멈추고 아무것도 클릭이되지않고 꺼짐ㅡㅡ 수차례반복 ㅜㅜ,
보라,1,2020-06-10,38,잘 쓰고잇엇는데 알림와서 어플 들어갓더니 영어로 엄청길게 뭐라뭐라 되잇어서 끄고 마이쿠팡 들어갓더니 안뜨네요. 어플이 이상해진건지 순간 해킹당한건줄...관리 좀 해줘요,
임정우,4,2020-04-23,3,이야.. 동물의숲 게임칩 발매 하자마자 빨리 받으려고 쿠팡으로 샀으면 호구가 될뻔했네 오프라인 매장이 6만원대 인데 쿠팡은 10만원 이상이네요ㅋㅋ 닌텐도 쓰시는 여러분! 여기서 사지말고 걍 근처 매장가서 사셈 운동도 하고 돈도 받고ㅋㅋ 그것도 최소 4만원이나ㅋㅋ 이런건좀 제재를 좀...... 그래도 다른건 좋으니 별4개,
신슐랭,5,2020-07-14,1,배송빠르고 상품에 관한 설명이나 리뷰를 참고해서 구매하니 좋은것 같아요,
신향은,5,2020-07-14,3,정확한 배달과 반품도 친절하게...식품 상태도 너무 좋아요.맛과 신선도 최고!!!!,
???,1,2020-07-10,18,필터를 끼면 그냥봤을때도 있는 물건이 없다고 떠서 찾아보기 귀찮다,
김양순,5,2020-07-13,8,빠르고 정확한것이 장점이며 매우 독보적입니다,
빅스비,1,2020-04-24,8,쿠팡 사기단들 물건을 시켰는데 운송장에는 잘 써져있고 박스안에 내용물만 다른거 들어있음 정말 쿠팡 얘네는 눈이 있는거야? 뇌가 있어? 정말 일 그따구로 하냐? 힘들다고 이해는 하는데 그렇다고 그렇게 일하지마;;;,
lily cole,3,2020-06-20,27,후기 작성 신나게 해도 안드로이드에서 이모티콘 다 삭제된 채로 올려지더군요 이부분 개선좀 해주세요 빨리 시간 들여서 리뷰 적엇는데 시간 다 날리면 어떡합니까,
진뇽이,5,2020-05-01,4,"쿠팡, 쿠팡맨 고맙습니다! 이거 안까신분 까세요ㅠ 너무 좋은 앱입니다.ㅠ 로켓배송은 만약 오늘 주문하면 내일 저녁까지 오고 로켓와우는 만약 9시전까지 주문하면 내일 새벽에오고 저녁 새벽? 12시에 로켓와우 시작하는데 너무 좋습니다. 직장인,주부 너무좋은 압이네요~",
안호근,5,2020-05-02,4,없는물건 없이 배송또한 초특급 로켓배송이라 급하고 필요한물건 즉시 받아볼수 있어 오프라인 보다 더 편하고 저렴합니다 앞으로 쭈욱 흥 하시길 응원합니다,
너무아름다워요,1,2020-05-18,11,다 좋은데 이름 바꾸려고 본인인증을 했는데 계속 그대로네요..;; 세번네번씩이나 시도했는데..;;;;,
오진환,5,2020-07-20,12,자주 이용하지만 역시나 좋아요 배송도 빠르고 저렴한 상품이 많아서 좋습니다,
이동근,1,2020-07-22,0,요즘믿고쓰기힘든쿠팡..상품도하자가많고.. 진품인지가품인지..중국꺼너무많다..쿠팡이..점점.. 다이소가되어가는듯..,
다은,1,2020-06-28,48,아니 무슨 앱이 이래라 저래라 할인쿠폰이 있었다가 없는 건 뭐죠 진짜 ;;;;;; 로켓배송이라더니 그것도 아니고 뭔 이도저도 아닌 앱은 처음이네요 하,
이영숙,5,2020-04-23,5,항상빠르고 좋은상품들을 만날수 있어서 너무좋아요~~^^ 상담문의도 빨리진행되서 더좋은듯해요♥,
192 Sleeping wolf,4,2020-06-12,34,"타로카드 종류좀 늘려주세요.. 포커 카드는 다양한데, 타로카드의 종류가 많이 없어서 아쉽네요.",
선교원일진,5,2020-07-18,4,다양한 제품이 있고 주문하기 편리하고 가격이 저렴합니다,
김기훈,1,2020-05-15,9,아니 무통장 입금 계좌가 거래를 할수없는 계좌라고 뜨던데.. 그럼 무통장 입금기능을 왜 넣은겁니까..?,
Youngbin Kang,5,2020-04-12,8,"싸고, 정확하고 빠른전달, 좋은상품 항상 쿠팡을 이용하고 좋아합니다~^^",
Yodle Park,2,2020-07-12,1,KB국민 카카오카드 등록이 안되요.,
하수연,1,2020-05-15,19,이용은 편리한데 회원이어도 결제방법에 따라 차등취급합니다 포인트로 말이죠 통장거래는 포인트 안줍니다 ^^ 포인트 쓰실분은 확인하고까세요,
junghyun lee,4,2020-06-02,23,"사야될것을 빠르게,싸게 살수있어서 유용했습니다. 조금만 더 빠르게 배송되면 별 5개 입니다!",
이영숙,1,2020-08-04,0,다른거를 제거하라고 해서 짜증나네요 다 필요해서 있는데 카톡까지 사라진적 있어요,
Google 사용자,3,2020-07-23,4,"결재가 용이하고,빠르고 정확한배송이 최고",
오지현,3,2020-04-20,1,배달이 대체적으로 빨랐어요.음식은 신선 했고 하지만 제품(옷)모양과 디른 점이 있어 별두개 뺐어요 ㅠ,
고병효,5,2020-05-25,20,옷이랑 블루투스 스피커 살때 매일마다 이용 하고 있는데 넘 좋은것 같아요 !!!!계속해서 이용을 하고 싶네요 !!!!,
송경섭,5,2020-07-05,12,"품목별로 정보제공필요 예:식품에 우유, 과일, 문구등",
김소희,5,2020-05-30,40,배송빠르고 신선식품들도 상태좋고 포장우수하고! 쿠팡 너무 잘 애용합니다. 코로나 잘 이겨내세요!,
Jungpyo Lee,1,2020-07-09,9,"해외 갤럭시 사용자인데, 영어 설정인데도 앱이름이 한글로 나오네요. 그래서 앱검색도 한글보밖에 안되요.",
김은아,4,2020-06-21,33,상대원분들이 친절 하시고 제가 좀 불한 사항이 있어는데 답변을 친절하게 대해주시고 불편한 상황이 있을떼에 결과를 연락을 문자도 보내주시고 하시는점에 깊은 감사를 드립니다 수고 많이 하시고 코로나19 꼭 극복하시기를 바랍니다🍧👍🥰,
52 Mario,4,2020-07-15,0,펼리안 앱! 인정합니다!,
서정란,5,2020-05-21,54,쿠팡 아주좋아요!! 상품 배송^^도만족 한가지 불만은 와우회원!인중에도 배송비가 넘많아요 그리고 상품들이 좀더 폭넓게 갖춰져슴 해요,
댓글보면공부하라고혼내주세요,5,2020-06-14,9,찜 상품을 제가 카테고리별로 폴더에 구분할 수 있게 해주셨음 좋겠어요. 폴더와 폴더 내의 상품 순도 제 마음대로 배열 가능하도록요.,
모짜맵구마,2,2020-04-14,5,아니 다른거 다 좋은데 도대체 LG U+ 언제 결제중단 취소해주실건가요? 정말 불편합니다.,
욜로거지,5,2020-06-02,1,다양한 상품과 배송이 빠르고 확실해서 너무 좋아요.,
U-su Choi,1,2020-06-03,17,상담원 문의 미리 남겨도 읽지도 않고 문의대기가닌 길어지고 완전 엉망임.. 쿠팡 이래서 쓰겠나?? 코로나바이러스땜에 하향세이더만.. 짜증 증폭이네요,
조성부,5,2020-09-16,0,"제품,사후 처리 모두 완벽!",
지나두리Jihee,4,2020-06-11,14,좋아요 이것저것 살수있는데 정말 아쉬운건 이찬원 응원봉 이 없어서 슬프네요ㅠ 제가 이찬원 팬인데 그래도 별점4개 아쉬운것 별점1-마이너스 했어요 이찬원 찬또봉 도 넣어 주시면 별점5개로 마무리 짓겠습니다 좋아요^^,
김다다,1,2020-07-07,13,"프레시,품절상품 안보고싶다 시간,배터리소모심각",
라별YOUTUBE,4,2020-04-21,7,카카오톡에 공유하기가 안됍니다 설치삭제했다 들어가도 안돼고 카카오톡을 봤는데 멀쩡한데 왜이러죠? 어제는 잘됬는데 빠른답장 부탁드려요,
카트좋아하는배린이,5,2020-05-01,3,쿠팡이 다른앱보다 편리하고 친절하고 쓰기편하게 되있어서 물건 볼때자주 사영해요!!^-^,
승우맘,5,2020-04-23,5,쿠팡 로켓배송 로켓프레시 빠른배송 편리한 시스템 만들어주심과 택배기사님 노고에 항상 감사드립니다 자주 애용하겠습니다^^,
Ji Woon Jeong,3,2020-08-29,5,앱 관리 안하냐 뭐 설정 아예 안했는데 지 혼자 앱 켜지고 있네 다른 시스템은 좋은데 이것 좀 해결해주십셔,
게임하는마카룽,1,2020-05-20,14,PC무선게임페드를살려고했는데신텐도게임임페드가실수로사버림나와서가완전구겨져서옴.....어떻게하죠??,
김은경,2,2020-05-19,9,지금 접속이안되는데왜그런거죠?와이파이네트워크다안되는데,
독성무,1,2020-04-10,2,갑자기 결제 또는 인증에 실패하였습니다라고 뜨면서 결제가 안됩니다.,
러쉬영맨,1,2020-06-16,19,왜 계속 잠금해제하면 앱실행되나요? 몇번 더 자동으로 실행되면 구굴에 앱신고해야되는거죠?,
터프& 잉어s 카트라이더 러쉬 플러스,2,2020-05-06,9,맘에안드는2개 1.배송비장난 원가2000 배송비15000 요딴장난치는게 땡마켓 땡션 등보다 훨씬많음 관리가 필요함 2.로켓배송유도 이거때문에 어플지웠다 다시설치한건데 난원하지않고 천천히와도되는데 자꾸결재유도와 다른상품 같이사라는식으로 진행시키는데 이두개제대로 못고치면 삭제가답인듯,
김김지영,5,2020-09-27,0,배송빠르고 좋아요,
Joyfull환희,1,2020-06-26,32,강제로 앱설치 유도!! 게다가 배송도 졸라느려터~~~짐 . 모가 로켓배송 이란 소린지 .....ㅉㅉㅉ,
UMR 20,1,2020-06-20,24,야 앱 자동실행 좀 안되게 해라~~~!!!!!!! 왜 폰 화면 껐다가 키면 자동으로 쿠팡앱이 실행되는건데 양아치냐,
봄후리지아,4,2020-07-14,0,빠르고 싸서 좋다.,
심하용,3,2020-07-11,10,필터링 항목에 품절제품 빼고보기 해주세요,
Blue Point,1,2020-05-27,41,업데이트하고 상품 대부분이 로딩중.. 안보임 어떻게된게 업데이트인데 더 퇴보하는것같냐...,
달은해가꾸는꿈,3,2020-07-06,4,먼 품절이 이리 많은지 몰겄네요 물건을 많이좀 갖다 놓으세요 인기 있는 품목들은 봐가면서 재고 관리를 해야지 급한 사람들은 딴마켓으로 넘어가겠음 지금 나도 고기 시키러 마켓 컬리 깔고 있네요,
남최대용,3,2020-06-06,22,빠른배송과 다양한 물건들이 있어 편합니다. 하지만 금액대가 다른데보다 더 빚싼것도있네요 ^.^,
김양희,4,2020-05-08,2,다 좋은데 결제 시스템이 많이 불편하네요 삼성페이 사용도 안돼고 결제시스템을 개선했으면 좋겠어요,
브이지민,5,2020-05-19,8,다른 물건을 쉽게 살수 있어서 좋아요! 가격은.....에햄..... 살짝비싸다는점...후후..,
도채비,2,2020-08-05,1,대체 포인트는 왜 안쌓이는지 의문임.. 물건 그마이 마이삿는데,
김태현,2,2020-05-30,9,찜한상품 폴더만드는거 건의한지 1년 다되가는것같은데 아직도 없네요 어려운 업데이트도 아닌데,
김미옥,5,2020-09-04,1,배송이빠르며.품질좋아요^^.계속해서 좋은품질 부탁드려요,
김광수,5,2020-07-14,6,"여러 아이템을 이용하고 있는데 가격, 배송, 서비스 모든면에서 만족합니다. 그러나 경우에 따라서 2% 부족할때도 있지요.~ 😋",
액괴A.R.C,3,2020-07-08,5,좋긴 좋은데 상품을 구메하고 오늘 도착 예정이라고 써있는데 입고중 입니다 이 현상좀 고쳐 주세요,
