name,ratings,date,helpful,comment,developer_comment
남미자,5,2019-09-04,0,앱은 가장 심플하고 딱 필요한 것만 담긴 느낌. 그만큼 예약이나 결제가 간편한게 장점. 그대신 부가적인 정보가 부족하다는게 단점. 클리너 정보 볼 수 없다는거는 이용하는사람 입장에서는 아쉬운 점이지만….대체적으로 좋으신 분들이 와서 만족합니다!,
S D,1,2019-09-29,27,"다른 앱은 이미지 보니까 클리너분들 오시기전에 어떤분이 오시는지 사진, 성함 기본적인 정보가 오는거같은데 여긴 그런것도없고 일단 상담원들 답변이 진~~~~~짜 늦어요!!!! 뭘 물어보면 대답은 다음날하고!!!! 당연히 예약 안되고 취소됐겠거니 생각하고있는데 떡~~~하니 예약 메세지 옵니다!!! 청소하는동안에 어플 틀어놓고 게임하고!!!!! 거의 시간 떼우고 가기 바쁩니다. 뻔~~~히 안되있는게 보이는데 하지도않고! 아~~~ 진짜 짜증납니다.","Miso, Inc.2019년 9월 30일Nam Dohee 고객님, 안녕하세요. 서비스 이용에 불편을 드려 진심으로 사과드립니다.  실시간 문의 답변이 늦어 많이 답답하셨을텐데요, 문의 급증으로 인해 답변이 늦어지는 경우가 발생하고 있습니다. 빠른 시일 내로 편리하게 이용하실 수 있도록 개선하겠습니다.  또한 클리너님의 태도로 인해 많이 당황스럽고 불쾌하셨을 것 같아 죄송스럽습니다. 진심으로 사과드립니다. 미소의 클리너님들은 고객님들의 목소리와 평점 시스템을 통해 관리되고 있습니다. 구체적인 사안을 고객센터 혹은 실시간 문의로 전달해주시면, 해당 클리너님의 제재 및 재교육을 진행하고, 보다 나은 서비스를 제공해드릴 수 있도록 더욱 신경쓰는 미소가 되겠습니다!"
김주리,5,2019-10-11,0,"미소 평이 좋아서 가사도우미 청소를 처음 이용해보았습니다. 요청사항이 여러 개 있었는데도 불구하고, 클리너께서 정말 꼼꼼하게 청소해주셨습니다. 집이 깨끗하니 기분이 참 좋네요... 진짜 제가 직접 하는 청소와 확연히 다르네요. 가격 대비 만족도가 높아서 다음에도 계속 이용할 것 같습니다. 다음에도 깨끗하게 청소해주시면 좋겠어요... 클리너님 감사드립니다 !!",
전창익,5,2019-08-08,42,예약 시간잘맞춰서 오셨네요. 걱정했엇는데 청소하시는 모습보고 걱정이 전혀안되더군요.. 시간이 2~3시간남다보니 피시방갔다가 왔는데? 집이 달라질정도는 아니지만 확실히 제가 하는것보다는 클리너분이 해주신게 깨끗한건 팩트이긴해요.. 가격면에서도 크게 비싸지않고 하니 또 1번정도는 더이용할꺼에요.,
박은경,5,2019-11-14,4,"정말 깔끔합니다. 군더더기가 없습니다 예약부터 마무리청소까지 뭐하나 단점을 찾아볼수가 없네요 ^^ 가격도 저렴하고, 예약 어플 하나로 간편하게 할수 있고. 처음 이용해봤는데! 어플 사용법 전혀 까다롭지 않고 편리하게 이용할수 있었어요! 솔직히 자주는 못 사용하지만. 그래도 기간두면서 잘 사용해야겠습니다 ^^ 감사했습니다~ 추운날 고생하셨고 다음에 또 부탁드릴게요","Miso, Inc.2020년 4월 21일안녕하세요, 박은경 고객님. 군더더기 없는 서비스, 미소 입니다. :) 저희 미소 서비스를 이용해 주셔서 감사합니다. 미소는 합리적인 가격으로 우수한 서비스를 제공하여, 우리 모두의 일상이 행복할 수 있도록 노력하고 있습니다.  고객님에게 믿음직한 서비스를 제공하기 위해 더욱 노력하는 미소가 되도록 하겠습니다. 추후 청소가 필요할 때면 미소를 기억해주세요. :) 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 ^_^ 감사합니다. :)"
장현호,5,2019-08-14,26,카드 1번 등록하고선 결제 편하게 하니까 너무 좋더라고요 . 미소 너무 편합니다 .. 주말에 덕분에 놀러 다닐 수있고 좋습니다 .제가 말하지 않아도 꼼꼼하게 집안 청소 해주시는 모습에 감동 또 감동 앞으로 1달에 2번 정도 정기적으로 이용해볼려고 해요 .. 너무 좋은 어플 만들어주셔서 감사합니다,"Miso, Inc.2019년 8월 21일장현호 고객님 안녕하세요!  미소에게 집안일을 맡기시고 고객님께서 주말에 즐거운 시간을 보내셨다니 뿌듯한 마음입니다 :) 만족스러운 후기도 남겨주셔서 진심으로 감사드립니다.  앞으로도 힘들고 번거로운 가사일은 미소에게 맡겨주시고, 그 시간동안 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다!  오늘도 미소가 가득한 하루 보내세요!"
박준기,5,2020-01-25,0,돈 조금아낀다고 아무곳맡겼다 골치만 더아파집니다. 확실하게 미소에서 검증된 이모님들 분께 맡기는게 좋음 . 신원확인 교육된분들이라 믿음이 더가고 좋음.,"Miso, Inc.2020년 2월 17일안녕하세요, 박준기 고객님. 미소를 이용해 주셔서 감사합니다. 고객님께서 알고 계신 바와 같이 미소에서 신원 확인과 검증을 마친 클리너가 방문합니다. 고객 평가를 통해 검증된 클리너를 배정해드립니다. 언제나 믿을 수 있는 서비스를 제공하기 위해 더욱 노력하는 미소가 되도록 노력하겠습니다.  감사합니다. ^_^"
SEONHONG JIN,5,2020-03-04,2,청소도 깔끔하게 잘해주셔서 감사합니다 집안이 180 도로 달라졌네요,"Miso, Inc.2020년 3월 18일안녕하세요, SEONHONG JIN 고객님. 미소를 이용해 주셔서 감사합니다. 일을 마치고, 깨끗한 집에 들어서면 기분이 상쾌해지지요 ^^ 미소 서비스 받으시고 집이 180도나 달라졌나고 말씀해 주시니 감사할 뿐입니다. 저희는 미소를 통해 고객님의 일상이 조금이나마 여유로워지시길 바랍니다. 다시 청소가 필요하시면 미소를 찾아주세요 ^^ 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다. ^_^"
천혜선,5,2020-03-09,3,매일 힘들게 일하고 어지러진 집보면 한숨만 나왔는데 오늘 퇴근하고 깔끔해진 집보고 너무 쾌적하고 좋았어요,"Miso, Inc.2020년 3월 17일안녕하세요, 천혜선 고객님.  미소를 이용해 주셔서 감사합니다. 일을 마치고, 깨끗한 집에 들어서면 기분이 상쾌해지지요 ^^ 미소를 통해 고객님의 일상이 조금이나마 여유로워지시길 바랍니다. 미소는 합리적인 가격과 클리너님 관리 등을 통해서, 고객님에게 더 좋은 서비스를 제공해 드리고자 오늘도 노력하고 있습니다. 다시 청소가 필요하시면 미소를 찾아주세요 ^^ 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다.  ^_^"
김김김,5,2020-03-20,2,집안 청소 잘 해주시는건 기본이고요 이모님들이 정말 친절 하세요,"Miso, Inc.2020년 3월 23일안녕하세요, 김김김 고객님. 미소를 이용해 주셔서 감사합니다. 친절한 클리너님께서 청소까지 잘 해 주셔서 고객님에게 만족을 드렸다니, 저희를 오늘도 보람을 느낍니다. 모든 고객님께서 저희 서비스에 만족할 수 있도록 클리너님들도, 서비스 품질도 심혈을 기울이고 있습니다. 앞으로도 믿을 수 있는 서비스를 제공하기 위해 더욱 노력하는 미소가 되도록 하겠습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다 ^_^"
권태일,5,2018-11-12,87,청소 깔끔하게 잘 해주시는 덕분에 이용 종종 잘 하고 있어요 .. 맞벌이 하는 친구부부한테 추천 많이 해준거 같네요 .. 요즘들어 퇴근하고 나면 힘들어서 못하고 주말엔쉬어야하니까 청소가 아무래도 신경을 못써서 집안이 엉망진창이었거든요 .. 아무튼 써보니까 확실히 깔끔해지고 와이프도 만족스러워하니까 좋더라고요 저는 ..,"Miso, Inc.2018년 11월 13일안녕하세요 권태일 고객님,  서비스 이용하시면서 만족해주셔서 진심으로 감사드립니다.  지치고 피곤하신 고객님들을 위해 미소는 청소 서비스를 제공하여 고객님께 휴식과 주말의 여유를 보장해드리고 싶습니다. 또한, 저희를 대신해서 주변 지인분들에게 홍보해주신 점 진심으로 감사드리며, 항상 만족스러운 서비스를 한결같이 제공할 수 있도록 노력하겠습니다.  앞으로도 많은 이용 부탁드리며, 오늘도 좋은 하루 되세요!"
Google 사용자,1,2018-12-17,3,"살다살다 이런 업체 처음. 12월 10일 미소어플 설치 개인정보 등록하고 견적이나 알아보고 했음(본인은 다른 청소업체 애용함) 12월 11일 오전 아홉시 갑자기 어떤 중국인 아주머니가 초인종 누르고 청소해주겠다고함 나는 신청한 적이 없고 특히나 문자도 온적이 없음 그런적이 없다 하고 거절하고 보내드림 12월 11일 오전 아홉시 반경 미소 상담원 전화 취소수수료 입금하셔야합니다 나는 절대 신청한적이 없고 실수라고 해도 업체 알림문자가 와야하는거 아닌가요? 하고 문의하니 얘기듣지도 않고 계속 취소수수료 5만원만 얘기함 못낸다.나는 신청도 하지않았고 절대 낼수 없다고 했음 남자 상담실장 전화와서 취소수수료 내셔야합니다. 전혀 상황도 파악하지않고 취소수수료 내야한다고 함. 저로썬 절대 못내는 상황이고 이해가 안된다라고 얘기함. *이 상황에서 나는 미납문자. 취소수수료 문자 보내지 마시라고 요청함. 그날 상담실장은 연락드리겠다 하고 전화 끊음. 12월 17일 일주일이 지나도록 연락하나도 없었음 11시경 미납금 독촉 문자 받음 어이가 없어서.. 상담원 전화, 바로 상담실장 통화요청. 상담실장은 전화와서 하는소리가 연락을 한다고 했었지 언제까지 연락을 한다는 소리는 한 적 없다. 취소 독촉문자 계속 발송될 예정이며. 취소수수료 내셔야 한다. 저는 피해자며 소비자로써 엄청나게 큰 손해를 봄. 정신적으로 신경써야하는 문제들도 많은데 유관부서 상의해서 다시 연락주라고 함 절대 취소수수료는 낼 수 없다고 주장함. 상담실장 유관부서 전화주겠다함 나로썬 언제 전화주는지? 또 미납금 문자 발송할 것인가요? 유관부서 연락일정은 확인이 불가하고 연락드리겠다고만 함. 난 이번주까지 연락주지 않으면 본사 대표 찾아 갈 예정. 이렇게 소비자에게 막대하는 판매자업체는 처음 봄. 이 글은 네이트 판, 네이버 카페 올릴 예정.","Miso, Inc.2018년 12월 17일안녕하세요 고객님, 저희 미소 홈클리닝은 간편한 예약 시스템을 이용하고 있으며 카드를 등록하지 않았어도 신청하실 수 있도록 편리하게 설계되었습니다. 고객님께서 알아보려는 과정에서 예약이 된 것으로 보이며, 이를 토대로 클리너님의 신청과 서비스 수행을 위한 방문이 진행되었습니다. 결과적으로 신청한 일정을 수행하지 못하게 된 클리너님께 헛걸음 보상이 제공되기 때문에, 저희는 서비스를 예약하신 고객님께 미소에게 지불되는 수수료를 제외한 클리너님만을 위한 헛걸음 보상 금액의 지불을 요청드리는 것입니다. 해당 사안과 관련해 상위부서로 전달은 마친 상황이며, 빠른 시일 내로 연락드릴 예정이니 잠시만 기다려주시면 감사하겠습니다."
신수지,5,2019-03-12,0,미소 어플 기능 너무 좋네요 ~!! 바로바로 청소 예약 할 수있고 서비스 괜찮네요 .. 가끔 1달에 2~3번정도 사용하는데 타 서비스에 비해선 넘사벽 수준 ?? 뭐 이렇게 청소 서비스 이용하니까 좋더라고요 .. 더더더 좋은건 주말에 시간이 생기니까 좋고요 .. 1달 정도 써봤는데 항상 만족스럽게 이용중입니다,"Miso, Inc.2019년 3월 15일안녕하세요 신수지 고객님, 서비스 이용에 만족해주셔서 진심으로 감사드립니다.  물건을 구매하실 때처럼 가사도우미 서비스도 30초만에 간편하게 예약하고 받으실 수 있도록 어플을 제작하였습니다! 고객님이 만족해주신 현재에 안주하지 않고 더 좋은 서비스로 더 큰 만족감을 제공해드릴 수 있도록 끊임없이 노력하는 미소가  되겠습니다! 또한, 서비스 이용하시면서 개선이 필요한 부분은 언제든지 고객센터로 전달해주시길 바랍니다. 신속한 반영 가능도록 긍정적으로 고려해보겠습니다!  미소에 관심 가져주시고 또 이용까지 결심해주셔서 다시 한 번 감사드리며, 오늘도 미소짓는 일만 가득하시길 바라겠습니다!"
혀니,1,2019-06-09,1,5번정도 이용했는데 앱 지울겁니다. 제가원래 클리너님들오시면 저도불편하고 클리너님들도 불편할거같아 청소시간동안 밖에서 일보고 시간안에 들어오는데 최근엔 나갈준비해야해서 집에 몇번 있었더니.. 가관이네요.. 저한테 여긴 청소한번도 안나봐요 이러고.ㅋㅋ그러니깐 돈주고 서비스신청하는거 아닌가요? 청소하다 탁자 다리 조립다 분해되서 무너졌는데 미안하단 말한마디안하고 어느순간부턴 갈 때 평점얘기하시더군요..여튼 점점 클리너님들 맘에 안들어서 이용하기 싫네요,"Miso, Inc.2019년 6월 25일혀니 고객님 안녕하세요,  만족스러운 서비스로 미소짓게 해드렸어야 하지만, 도리어 불쾌하게 해드려 정말 죄송합니다.  고객님께서 불만족스러운 경험을 겪으셨다면, 고객센터 혹은 실시간 문의로 전달해주세요. 해당 클리너님의 제재 및 재교육을 진행하고 고객님께 보다 나은 서비스를 제공해드릴 수 있도록 더욱 신경쓰는 미소가 되겠습니다.  서비스 이용에 불편을 드려 다시 한 번 진심으로 사과드립니다."
왕단추,5,2019-06-12,27,미소 서비스 좋아요 !! 확실히 청소 .. 깔끔하게 잘 받으니까 비용도 아깝지 않고 오히려 정기적으로 이용하는게 좋겠더라고요 . 저는 한달에 2번 정도 ?? 이용할까 생각중이에요 !! 미소 너무 좋고요 저처럼 집안일 시간 없는 분들께 강추 드리고 싶은 서비스네요 ^^ 너무 감사합니다,"Miso, Inc.2019년 8월 21일고객님 안녕하세요 :) 미소에 리뷰 남겨주셔서 감사드립니다!  바쁜 일상 속에서 미소를 통해 조금이나마 여유로움을 찾으셨다니 너무나 기쁜 마음입니다! 앞으로도 믿고 맡기실 수 있는 서비스를 만들기 위해 최선을 다하겠습니다!"
박초롱,1,2019-07-23,0,"다른 가사도우미 어플 사용하세요. 미소로 부른 가사도우미가 물티슈만 가지고 청소하다 갔어요, 열평도 안되는 오피스텔을요. 이삼십평 아파트도 네시간이면 화장실 창틀 바닥걸레질 정도는 다 마무리지을수 있는데 열평도 안되는 오피스텔을 걸레니 뭐니 다 두고 물티슈만 두통 넘게 쓰고갔어요. 그리고는 만원 할인해주겠다네요? 그냥 다른 가사도우미 어플 쓰세요. 매칭되는 도우미를 미리 확인할수 없으니까 이상한 사람 만나기 쉬워요. 돈아깝습니다.","Miso, Inc.2019년 7월 24일박초롱 고객님 안녕하세요!  만족스럽지 못한 청소 품질로 인해 고객님께서 불쾌함을 느끼시게 해 진심으로 사과드립니다.  미소의 클리너님들은 고객님들의 목소리와 평점 시스템을 통해 관리되고 있습니다. 고객님께서 전달해주신 의견을 바탕으로, 해당 클리너님의 제재 및 재교육을 진행하고 고객님께 보다 나은 서비스를 제공해드릴 수 있도록 더욱 신경쓰겠습니다.  다시 한 번 사과드리며, 앞으로 우수한 품질을 통해 고객님께서 미소지을 수 있도록 최선을 다하는 미소가 되겠습니다!"
reverie,5,2019-09-02,0,"항상 잘하는 분만 오시는 건 아니지만 대체적으로 신경 많이 써주시고 꼼꼼하신 분들이 오셨어요. 가끔 일정 조율 문제로 인해 취소된 적도 있고, 조금 보완이 필요한 부분들도 보이긴 하나, 청소 앱 중에는 가장 편리한 것 같습니다. 매번 잘 이용하고있어요~~!",
용공주,5,2019-10-12,0,"저렴한 가격으로 청소 서비스 받을 수 있어서 미소를 사용한지 몇년 째입니다... 타 사 대비 가격도 합리적이고, 앱도 편해서 꾸준히 이용하고 있어요. 비록 클리너님이 중간에 바뀌기도하고, 클리너님 실수로 집에 있는 물건이 파손되어서 불편한 적도 있었지만, 다행히 미소에서 잘 처리해주어서 오랫동안 이용하고 있습니다... 지금은 좋은 클리너님이 계속 와주셔서 마음 놓고 외출할 수 있어서 좋아요. 클리너님이 청소도 정말 깨끗하게 해주시고, 친절하셔서 진짜 좋습니다. 미소에서 클리너님을 지정해서 계속 오실 수 있게 해주면 좋겠어요.",
레몬껍질,5,2019-10-21,0,10년정도 파출부를 이용하고 있는데요 처음 이용하던 곳은 청소를 잘해주시지만 금액이 점점 올라서 넘 비싸졌구요.... 다른 어플들로 이용하던곳은 가격은 저렴한데 청소를 만족하지 못했어요.... 저렴하게 관리받고 다시 제손으로 청소를 했죠 이번에 여기 어플에서 운좋게 좋으신분이 온건지 전체 교육이 잘된건지 너무 만족했어요. 첫가입 2만원 쿠폰까지 받아서 완전 이득이었구요... 전체적으로 저렴한 편이에요 집을 비운 상태였는데도 알아서 깨끗하게 해주고 가셨어요 설거지도 깔끔했구요~~ 너무 만족해서 계속 이용할 생각이에요^^~~,"Miso, Inc.2020년 4월 21일안녕하세요, 레몬껍질 고객님. 미소를 이용해 주셔서 감사합니다. 미소는 합리적인 가격으로 우수한 청소 서비스를 제공하여, 모두의 일상이 행복해지도록 노력하고 있습니다. 모든 고객님께서 저희 서비스에 만족하실 수 있도록 클리너님들도, 서비스 품질도 항상 심혈을 기울이고 있습니다. 앞으로도 만족스러운 이용을 위해 최선을 다하는 미소가 되겠습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 ^_^"
권대인,5,2018-10-04,13,오랜만에 미소 덕분에 집안이 깨끗해졌네요 ~ 옆집 이웃이 알려줘서 써본건데 . 이용해보니까 왜 요즘 이런거 쓰는지 알겠더라고요 . 청소도 깔끔하게 잘해주셨고요 .. 매트리스 청소 에어컨청소도 조만간 이용해볼 계획이에요 .. 저보다 와이프가 더 좋아하네요 ^ ^,"Miso, Inc.2018년 10월 4일안녕하세요 Nyamka G 고객님, 미소 서비스를 이용하시면서 만족하신 점 감사합니다.  저희 미소는 추천해주신 분도 추천받으신 분도 모두 행복해 하실 수 있도록 서비스 품질에 끊임없이 노력하고 있습니다. 저희 미소에서는 가사도우미 서비스뿐만 아니라 침대 가전청소 및 이사청소도 함께 하고 있으니 다음에도 또 저희를 찾아주세요!  그럼 오늘도 좋은 하루 되세요!"
동탄총각,1,2019-10-29,90,"구글플레이에 글남기는건 처음임. 클리너님께 설명드리려 약속안잡고 집에서 기다렸더니, 당일취소도 연일 2번 당해보고, 스케쥴잡아달랬더니 스케쥴도 안잡고, 보통 청소전날저녁까지 그냥 다음날 내 스케쥴비워놓고 무작정 기다려야함(예약됐다 안됐다를 통보 받아야 하기때문에) 저녁까지 기다리다가 예약안되길래 다른약속 잡았더니 뜬금 예약되었다는 문자옴ㅡㅡ 그리고 보통 청소 맡기고 청소 하시는데 불편하실까봐 집밖에 나가있는데, 4시간예약인데 3시간뒤에 집에 와보니 클리너님은 집에가버림(비일비재). 클리너 본인집에 간상태로 어디갔냐 연락안한 상태로 그냥 기다려봤더니, 4시간 채운 시간때쯤 결제문자옴(클리너들 아주 약아빠짐) 그리고 마루찍어먹고 청소기는 먼지통도 안비움. 설겆이는 그릇에 고추가루가 그대로. (원래 빨래나 설겆이는 찝찝해서 내가 다해놓음 제대로 안하는거 같길래 그냥 놔둬봤더니..) 4시간할필요가없음. 남자혼자사는집이라 치울건없지만 일찍갈거면 연락이라도 주던지. 여기 클리너 교육절대 안됨.","Miso, Inc.2020년 2월 11일안녕하세요, 동탄총각님.    미소 서비스를 주문 하셨을 때 기대하신 바가 있을 텐데, 예기치 못하게 연이어 예약 취소 당하고 하셔서 불편하셨을 고객님을 생각하니 무거운 마음입니다.   미소에서는 방문 가능한 클리너님을 저녁9시까지 찾다보니, 고객님에게 뒤늦게 예약 메세지를 보내드린 듯 합니다.    미소는 우수한 청소 서비스를 위해 노력하고 있지만 사람과 사람을 연결하는 서비스인만큼 예상치못한 경우도 발생하게 됩니다. 이 같은 단점을 보완하기 위해 꾸준히 고객님의 말씀에 귀기울이고 있으며, 모든 고객님들을 만족시킬 수 있는 그날까지 끊임없이 노력하는 미소가 되겠습니다.  감사합니다."
Elena Lee,5,2019-10-30,8,"미소 평이 좋아서 가사도우미 청소를 처음 이용해보았습니다. 요청사항이 여러 개 있었는데도 불구하고, 클리너께서 정말 꼼꼼하게 청소해주셨습니다. 집이 깨끗하니 기분이 참 좋네요... 진짜 제가 직접 하는 청소와 확연히 다르네요. 가격 대비 만족도가 높아서 다음에도 계속 이용할 것 같습니다. 다음에도 깨끗하게 청소해주시면 좋겠어요... 클리너님 감사드립니다 !!","Miso, Inc.2020년 4월 21일안녕하세요, Elena Lee 고객님. 미소를 이용해 주시고 이렇게 칭찬해 주셔서 감사합니다. 미소는 고객님의 일상에 필요한 모든 것을 쉽고 간편하게 만들어나가기 위해 항상 노력하고 있습니다. 모든 고객님의 만족스러운 이용을 위해, 항상 최선을 다하는 미소가 되겠습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. ^^ 감사합니다."
유영섭,5,2019-08-08,43,"요즘 덥고 그렇다보니 창을많이열어두다보니.. 먼지가 구석구석 먼지가 많이쌓여.. 7월 중순쯤? 그쯤 예약하고 5시간안되게 예약했는데.. 확실히 전문가분이 왔다가니까 , 굉장히 마음에 들게 청소 되어있고 기본적으로 청소수준이 저희같은 일반인이 하는것과 다르긴하더라구요.. 또 더러워지면 재구매의사 있습니다. 번창하셔요~","Miso, Inc.2019년 8월 26일유영섭 고객님 안녕하세요!   여름에는 알게 모르게 먼지가 많이 쌓이죠 :) 미소를 이용해주시고, 정성스러운 후기 남겨주셔서 진심으로 감사드립니다! 고객님께 좋은 서비스를 드릴 수 있어서 기쁜 마음입니다! 앞으로도 더 만족스러운 서비스를 이용하실 수 있도록 최선을 다하겠습니다. 혹시 이용 중 불편사항이 생기시면 언제든지 앱 내 실시간 문의 또는 마소 고객센터로 연락 주세요!  앞으로도 많은 이용 부탁드리며, 오늘도 미소 가득한 하루 보내세요!"
Google 사용자,5,2019-03-04,0,미소 쓰면쓸수록 편리하고 좋은거 같아요 .. 저희집 역시나 맞벌이 하고 이러니까 저번에 1번 이용 홰봤었거든요 .. 정기적으로 이용하는게 좋겠다 싶어서 1달에 2번은 꼭 이용합니다 ^^ 가격도 생각보다 비싸지도 않고 결제도 카드로 간편하게 하니까 미소만 이용하게 되더라고요 감사합니다,"Miso, Inc.2019년 3월 7일안녕하세요 고객님, 합리적인 가격과 간편한 결제에 만족해주셔서 진심으로 감사드립니다.  모든 고객님들께 만족스러운 서비스를 제공해드리려 하지만 그 중에서도 맞벌이 고객님들께 더더욱 저희 미소 서비스 추천해드리고 싶습니다. 미소는 휴식이 필요한 맞벌이 고객님들의 청소를 대신 함으로써 정말 여유가 생겼을 때 청소가 아닌 미소짓는 일에 더 집중하셨으면 합니다. 저희 미소가 도움드릴 일 있으면 언제든지 고객센터 혹은 실시간문의로 사안 전달 부탁드립니다!  정기적으로 서비스 이용해주셔서 다시 한 번 감사드리며, 앞으로도 힘들고 번거로운 집안일은 저희 미소에게 맡겨주시고 행복한 일만 가득하시길 바라겠습니다."
윤시아,1,2020-02-06,1,절 대 비 추 전주에 도우미가없다는 메세지를 받고 잊고있다가 익주 당일날 문앞에있다는 도우미의 전화를 받음. 사전에 문자하나 딸랑보내놓고 당일날 바로오는 시스템이 일단 별로임. 취소해도 결제라해서 그냥진행함. 제일 심각한건 세탁기안에있는 빨래넣고 쓰레기좀 치워달라 햇더니 빨래는 세탁통으로 옮기고 널지않앗으며 쓰레기는 한곳에몰아두고 그대로임. 방하나는 청소도안함. 퇴근후 상태확인하여 미소측으로 청소가 제대로 안되잇다하였으나. 환불이나 재방문 어떠한조치없이. 사과도없이 끝^^ 타업체랑 비교시.심.각.함,"Miso, Inc.2020년 2월 10일안녕하세요, 윤시아 고객님. 미소 서비스 이용에 불편을 드려서 죄송합니다. 모든 고객님들이 저희 서비스를 만족할 수 있도록 클리너님들도, 서비스 품질도 항상 심혈을 기울이고 있습니다. 다만, 사람과 사람을 연결하는 서비스인만큼, 저희 노력에도 불구하고 간혹 문제가 발생하는 경우도 존재합니다. 해당 클리너님 재교육 진행 하도록 하겠습니다. 그리고 혹시 사진 찍어 두신 것이 있다면  미소 실시간 채팅 (www.miso.kr/chat) 으로 주시겠습니까 ? 감사합니다. 앞으로도 정성을 다해 꼼꼼하게 신경쓰는 미소가 되겠습니다. 오늘도 좋은 하루 보내세요. ^_^"
강명원,5,2020-04-18,1,가성비 좋습니다 . 덕분에 청소 잘 받았고요 부모님 집도 이거 신청 해드릴려고 하네요,
이금향,2,2019-04-16,8,오시는 이모님들은 좋았는데 너무 자주 바뀌어요! 4개월동안 4번인지 5번 바꼈어요! 오실때마다 설명해드려야되는데 맞벌이라 너무 힘들었네요 그럴꺼면 제가 정기청소 신청을 왜 하겠어요 도우미님들 구하기 어렵다고 가격만 두번 오르고요..,"Miso, Inc.2019년 4월 17일안녕하세요 이금향 고객님, 서비스 이용에 불편을 드려 진심으로 사과드립니다.  클리너의 잦은 변경 및 가격인상으로 부득이하게 만족스러운 서비스를 드리지 못한 점 정말 죄송합니다. 동일한 클리너님으로 오랫동안  만족스러운 서비스 제공드렸어야 하는 정기 서비스지만, 사람과 사람하는 서비스인 만큼 클리너의 개인 사정으로 중단이 이뤄질 수 있는 점 양해부탁드립니다. 고객님의 번거로움을 해결하여 더욱 만족스러운 서비스로 거듭날 수 있도록 최선을 다하는 미소가 되겠습니다.  만족스럽지 못한 서비스로 불편을 드린 점 다시 한 번 사과드며, 소중한 고객님의 의견으로 개선될 미소를 앞으로도 잘 부탁드리겠습니다."
Olivia Kim,1,2019-03-22,38,블로그보고 깨끗하고 친절할것같아서 제가 정기 청소신청하고 동생에게 추천했는데 당일에 갑자기 못온다고 했는데 저희집도 갑자기 클리너 변경되었다고 하네요 지금이 오후 3시 반인데 아직 클리너분 배정도 안되었구요ㅠㅠ 당장 내일 아침에 오셔야하는데 저녁 일곱시에 오실지 못오실지 문자로 알려주신다니..... 그시간이면 다른업체 분도 부를 수가 없는 시간인데요... 계속 사용하고 싶어 카드등록도 했는데 약속하고 취소를 너무 쉽게 하시는 것같아서 믿고 쓰지 못하겠네요,"Miso, Inc.2019년 3월 22일안녕하세요 Olivia Kim 고객님, 서비스 이용에 불편을 드려 진심으로 사과드립니다.  최근 감사하게도 미소를 찾아주시는 분들이 많이 늘었습니다. 감사한 마음으로 모든 고객님들께 서비스 제공해드리려 했지만, 우수한 클리너분들이 많이 부족한 상황입니다. 저희 미소는 만족스러운 경험만을 겪으실 수 있도록 미흡한 클리너 제외 및 우수한 클리너 확보의 과정을 진행하고 있으며, 그 외에도 모든 미소 직원들이 클리너분들과 통화 후 수동 연결에 힘쓰고 있습니다. 그럼에도 불구하고 배정해드리지 못하고 있는 점 양해 부탁드리며, 다시 한 번 진심으로 사과드립니다.  빠른 시일 내로 이러한 배정 불가능한 문제 해결도록 하겠습니다."
jiyeon M,5,2018-12-27,3,청소는 진짜 깨끗이 되어 넘넘좋은데요... 클리너님 위생이.. 일 특성상 작업복 입고오시는건 당연한거라 단정한스타일 바라지않지만 머리가 심하게 떡지시고 전체적으로 많이 지저분 하셔서 깜짝놀랐어요ㅠㅠ 저희집 아기있는 집인데.. 클리너님 좀더 청결하게 와주셨다면 전 200퍼 만족했을것같네요...!,
