name,ratings,date,title,comment
,5,2020-03-26,편리하고  믿고  먹는  마켓컬리,넘  편리하고  배송상태  넘  좋아요
,5,2020-03-08,좋아요~~,물건도 좋고 배송도 빠르고 요즘 같은 상황에 마트 안가도 되서 너무 편한하게 잘 이용하고 있습니다 :)
,5,2020-02-27,편리해요,물품도 다양해서 처음 가입한지라 쇼핑이 재밌어요.
,5,2020-01-05,좋아요,늘 신선한 재료와 빠른 배송으로 넘 잘 사용하고 있어요~~~ 포장이 좀 과한 느낌은 있지만 만족합니다
,4,2019-12-31,빠른배송에 만족해요,퀼리티있는 제품들 취급한다고 믿고 구매하는데
,5,2019-12-20,컬리는 좋아요~,마켓컬리는 좋아요.
,5,2019-12-11,새로운 세상,정말. 맛있을까? 진짜 새벽에 올까? 하는 심정에 주문 했는 데. 놀라운 세계!!!!!!!!
,5,2020-05-31,편해요,신선제품을 아침에 받아서 바로 사용할수 있어서 너무 좋아요 새벽에 배송해주셔서 감사합니다 ~~^^
,3,2021-03-10,이상품어때요?,기능이 왜 며칠전부터 안되나요??
,1,2021-01-09,일시적인 오류,핸드폰으론 결제가 되는데 컴퓨터로 하면 자꾸 일시적인 오류가 발생했다면서 튕기네요. 한 시간정도 기다렸다 해도 안되는데 보완 부탁드려요.
,5,2020-03-11,감사합니다 ^^,요즘 장보러 가기가 쉽지 않았는데 아침에 문앞에 두고 가시니 맘 편히 먹을거 걱정없이 살아요^^ 감사합니다..
,5,2020-02-21,매번 좋은제품,매번 좋은 제품과 꼼꼼한 포장 그리고 신선한 제품을 배달해줘서 진짜 감사해요
,5,2019-06-27,너무 좋은데!!,어플 깔끔해서 너무 좋은데 혹시 찜하기 같은 기능은 없나요..? 있다면 알려주세여ㅜㅜㅜㅠ 없으면 추가해주시면 안될까여..?
,5,2021-03-26,다양한 제품을 구매할수있어 좋아요,제품이 다양해서
,5,2020-12-18,다양한 물건이 있었으면 좋겠어요,신선하고 배송도 빠르고 다 좋은데 물건이 종류가 너무 없어요 다양한 물건 부탁해요
,5,2020-05-06,결제,결제가 쿠팡보다 많이 편하지 않음
,3,2020-12-01,결제 시 스마일페이 왜 안되나요?,Ios 업뎃 뒤 안되는 것 같아요. 모바일웹에서는 되는데 앱에서는 안돼요. 스마일페이 이용자는 앱 사용하지 말라는 건가요? 개선의지가 없다면 앱을 지우려구요.
,5,2020-02-14,편리한 세상,포장도 환경적이면서도 고급스러워서 받으면 기분 좋아져요~
,5,2020-02-11,삶이 윤택해졌어요~!,대신 배달기사님들 감사하지만 죄송한 마음도 있네요 ㅠ 새벽배송해주실때..
,5,2020-01-08,사용자편의성 굳!!!,아주 잘 갖춰진 앱이란 생각이 들어요.
,5,2019-12-14,2015년부터 이용하고있답니다,마컷컬리는 장보러가는 시간을 줄여 워라벨을 조율하는데 도움을 주고있어요~ 삶의 질을 높여주고 있답니다.
,5,2021-01-18,만족👏,상품 좋고 포장 상태 좋고 배송 정확하고
,5,2020-12-17,다양한 제품..,좋아요!!다양한 제품들이 있어서 좋네요..가격비교 혹은 경쟁이 되면 가격이 좀 다운 되려나요^^ 싱품질도 좋고 다냥한 제품이 좋은 가격에 나왔으면 합니다.
,5,2020-12-07,마켓컬리짱,맛있고 건강한음식을 편하게 꺼내먹을수있는 것들이많아서정말좋아요 번창하세요
,1,2020-09-13,고객센터 최악 정말 최악,살면서 이런 고객센터 대응 처음 봅니다.
,5,2020-06-30,역시 마켓컬리,타사앱에서 음식을 주문하려는데 음식종류도 많이 없고 아니면 품절 웬일인지 역시 마켓컬리 최고입니다
,5,2020-06-09,좋아요!,좋은것맘 팔아서 백화점처럼 비쌀거라 생각햇는데 합리적인 가격에 좋은품질 빠른배송까지 너무 좋네요 ㅎㅎ
,5,2020-04-28,많은 도움이됩니다.,늘 감사하게 생각하고있어요.
,5,2020-04-08,너무 편리합니다,급할때마다 편리하고 좋은 제품을 쉽게 구매할 수 있어서 매우 만족한 쇼핑몰입니다
,5,2020-02-24,2번째구매,리뷰가 있어서 구매하기가 수월해요
,5,2020-01-05,믿을 수 있어서 항상 애용합니다.,배송도 빠르고 제품도 맛있고 신선해요. 퀄리티가 좋은것같아 자주 애용합니다.
,5,2019-12-17,마켓컬리 믿어요,믿을 수 있는 상품들이 있는것 같아 더 신뢰가 가네요
,5,2020-05-10,마켓컬리 덕분에 식탁차리는 일이 행복해졌어요,아이들이 좋은 식재료에 맛까지
,4,2021-02-04,대체로 만족합니다,배송은 물론 만족합니다. 품질과 가격은 물건 마다 다르나 가끔 별로 인 것도 있어 좀더 철저한 검증과 선별이 필요 하다고 생각합니다.
,4,2020-10-11,아쉬워요ㅜ,물건을 사고 리뷰를 쓰면 적립금을 주면 좋겠어요ㅠ
,5,2019-12-15,배송 빠르고 물건 신선하고.,가끔 생각보다 별로인 제품이 잇긴하지만
,2,2020-02-26,물건을 찾기가 좀 불편해요.,홈메뉴가 제대로 구성되어있지 않은느낌으로 장보기가 쉽지않아요.
,4,2019-12-22,항상 잘 이용하고 있어요.,싱싱한 식자재를 간편하게 구입. 감사합니다. 다만 포장재를 좀더 최소화 환경에 신경써주시길 부탁드려요.
,5,2020-09-24,앱 실행이 안 됩니다,아이폰8입니다 오전에 업데이트 후 앱 실행 자체가 안 됩니다 확인 부탁드려요
,1,2021-01-22,택배를 누가 훔쳐갔는데 책임이 없다네요,다른데서 시키면 문 앞까지 잘만 오던데 공동현관 잠겨있다고 밖에 덩그러니 두고 가셔서 없어졌어요 씨씨티비도 아파트 내부에만 있어서 확인도 못하고 고객센터에는 아파트관리인하고 해결하라네요 다른 분들은 꼭!! 공동현관 비밀번호 작성 하시고 주문하세요^^~
,5,2020-03-27,만족해요,언제나 급하게 주문해도 아침일찍 배송완료 되어있는 마켓컬리~~
,5,2020-02-08,배송과 상품 모두 맘에 들어요,배송과 상품 모두 맘에 들어요
,5,2020-02-05,너무 좋아요!!!,늘 주문하는데 고민을 안합니다.
,5,2021-03-16,너무 편해요,요즘 코로나에 미세먼지에 장보러 가기도 그런데 너무 편하고 물건도 싱싱하고 좋고 포장도 너무 깔끔해서 만족해요
,5,2021-01-27,샐러드  대  만족만족,너무너무   맛있어서   샐러드에   사랑에  빠질정도네요
,5,2020-04-05,잘 이용하고 있습니다.,편리하다는 이야기는 들었지만!! 딱 필요한 걸 원하는 때 살 수 있어서 참 좋아요.
,5,2020-03-19,감사합니다.,이렇게 밖에나가 장보거나 쇼핑이 힘들때 새벽에 양질의 식품을 배송해주셔서 감사합니다.
,5,2020-02-19,간편한아침상차림,저녁에 이용해도 아침일찍 도착을 하니 아침상 준비하기가 넘 편해요 ^^ 직장맘에겐 넘 유용한 앱이라 자주 애용하고 있어요^^
,5,2019-12-29,컬리는 믿음이자 사랑,컬리에서 쇼핑해서 실패한 적이 없어요 늘 신선하고 맛있는 좋은 제품들 골라줘서 믿고 구매합니다
,5,2019-12-22,너무 좋아요~,너무 좋아요
,5,2020-10-29,항상신선하고 상품이 좋아요,마켓컬리는 배송부터 깔끔하고 상품도 좋은점이
,2,2019-12-06,마켓컬리 어플 속도,속도가 제 폰이 문제일 것일까뇨..?
,5,2020-09-11,배송이 빠르고 할인도 많이해요,전날 주문한게 새벽에 오니까 아침부터 선물 받는 기분이예요 ㅎㅎ
,5,2020-07-29,아보카도 구매,아보카도가 너무 마음에 들었습니다. 지인의 소개로 구입을 했는데 매우 만족합니다.
,4,2020-07-06,구입 너무 좋아요.,신선하고 좋은 제품을 간편하게 구입할수 있어 좋아요. 광주광역시도 샛별배송 되게 해주세요. 샛별배송 안되서 구입에 제약이 있는거 말곤 다 좋아요
,5,2020-02-09,앱이 사용하기 편리했어요,앱 디자인이 사용하기 편리 했어요.
,1,2020-03-01,배송불가지역ㅋㅋ,매일 마켓컬리 잘 이용하고있었는데 갑자기 배송불가지역이 되었네요. 명료한 안내가 없어서 원인은 모르겠으나 기분이 유쾌하지는 않네요. 덕분에 쿠팡로켓프레쉬 잘 쓰게 되었습니다. 앞으로 정상화된다고해도 사용하고싶지가 않네요. 소수 고객은 버리고가는 게 전략적으로 맞는 선택일 수 있겠네요.
,5,2020-02-04,마켓컬리 최고입니다,앞으로도 새벽배송 업계 1위 쭉~ 갑시다💜
,5,2021-01-17,만족해요,다른데 없는 컬리만의 고퀄 채식메뉴가 아주 맘에들어요. 결제도 편리하고 배송 빨라요
,5,2020-09-27,정말신선하고 편해요,빠쁜생활속에 편하게 챙겨먹을수있고 특별한재료도
,5,2020-07-15,좋아요,"꼼꼼한 포장에 빠른 배송, 무엇보다  생물은 싱싱해서 좋았어요~ 그리고 질 좋은 제품들이 많이 있는 듯해요"
,5,2019-12-18,즐거운 장보기 마켓컬리,"오늘은 어떤 새로운 제품이 있을까, 내가 자주 구매하는 상품이 오늘 세일할까 하고 매일 들어오게 되요^^"
,5,2021-03-19,퍼팩트 마켓컬리,신선한 상품과 간편한 결제시스템에 빠른배송까지 완벽하네요. ^^
,5,2020-10-08,싸고 배송 속도 좋아요.,득템 할수 있는 상품이 많아요.
,2,2020-08-30,로그인이 안되네요,앱에 들어가면 항상 로그인이 된 상태였는데 갑자기 들어가보니까 로그인하라고 되있어서 했는데 안되네요. 그래서 아이디 찾기하면 아이디는 나 오지만 비밀번호 찾기하면 사용자 정보가 없다고 뜹니다.  분명 몇 번이고 확인을 했는데 왜 이럴까요
,5,2020-06-06,워킹맘으로 최고의마트입니다^^,신선제품 배달서비스최고
,4,2020-07-04,늘 애용하고 있습니다.,좋은 상품과 서비스에 만족합니다
,5,2020-04-07,잘이용하고 있습니다~,완전 맘에 들어요~가끔 보내주시는 쿠폰들도 유용하게 잘쓰고 있어요~~^^
,5,2021-02-08,좋아요,장을 매번 컬리로 보고있어요 ㅎㅎ
,4,2019-12-29,배송은 좋은데 맛과 품질은 보통이에요. 가격을 좀 올려서 high end 쪽으로 가면 차별화될것 같애요.,특히 돼지고기와 막창은 별로였어요.
,5,2021-01-28,잘 정리되어 있어서 좋았어요,주로 pc 로만 주문하다
,5,2020-12-29,결제시스템이 편리해요,첫거래시 제가 익숙하지 않아서 어려웠지만 지금은 바로 결제가 되어서 편리하고 좋아요.
,3,2021-01-25,왜 후기 수정은 안되죠???,나중에라도 사진을 첨부하고 싶어서 들어가봤는데 어딜봐도 수정이 안되고... 하다못해 그냥 글도 오타난거 수정이 안되서 답답해요 왜죠???
,5,2020-10-06,할인쿠폰행사,자주자주 하면 좋겠어요~ 2만원이상 무료배송 이벤트도 자주 부탁드려요^^
,5,2020-08-26,❤️,너무 편하고 좋은데 찜하기 같은게 생겼으면 좋겠어요!! 바로바로 장바구니에 담을 수 있게요ㅠㅠ!
,5,2018-12-27,앱,초기부터 썼는데 배송 혹은 앱 문제가 있었는데 많이 개선해서 안심했더니.. 급할때 앱이 오류네요 저만 그런가요
,3,2019-01-05,위시리스트랑 배송지 목록 수정,지난 배송지 삭제하고 싶은데 개인 정보 수정에도 안보이고 그리고 주문할때 배송지가 최근 배송지로 자동으로 입력되있어서 수정하는걸 자꾸 까먹는 저같은 사용자들을 위해 제발 배송지 목록 수정할 수 있게 추가로 만들어주세요..
,5,2020-05-19,감사합니다,신선하고 좋은 제품들이어서 항상 믿고 삽니다~ 친환경포장도 너무 좋고 제품도 늘 기대이상 만족입니다.
,1,2020-08-11,회원관리좀 하시죠?,"어제 밤에 회원가입했는데 늘 사용하는 아이디와 비밀번호로 가입했고, 오늘 주문하려 보니까 주문이 안되네요?"
,5,2019-12-22,같은 제품이지만 가격이 더많이 저렴한것도 있고...,"홈oo,이ㅇㅇ이랑 같은 제품인데도 가격이 저렴한것도 있고 다음날 바로 배송이 되고 너무 편리하고 좋은거 같아요"
,5,2021-04-14,신선. 정확. 친절,소비자 응대  만점.  재료및 맛도 완벽해요. 다만 다양하지 않아 좀 불편해요
,5,2020-11-18,배송이 빨라서 좋아요,배송도 빠르고 깔끔하게 포장해서 와서 너무 좋네요
,4,2021-03-12,페이지업 기능이 있으면 좋겠어요,슥슥 아래로 내리다가 다시 최상단으로 가고 싶을때 페이지업 버튼이 없어서 조금 불편해요 ㅎ
,4,2020-12-22,후기 사진,다 좋은데 후기 사진 올리는 게 너무 불편해요. 사진 후기를 여러 번 올리고 싶은데 앨범 선택이 불가능해서 앱을 껐다 켜야 합니다.
,5,2020-03-01,종이 팩..,박스를 다 종이로 바꿔줘서 너무 좋네요.
,5,2021-03-19,깔끔 풍성,내돈 내산이지만 항상
,5,2020-06-17,새벽배송.제품의 질이 좋아  만족합니다,기대이상으로  품질이고급스럽고  유명식당 음식을 맛볼수있어  만족합니다
,1,2020-12-23,느려요,"앱은 걍 쓸만한데 고객대응 느리고 ..카톡문의도 한참있다 답장오고 ;, 주문취소기능이 없어서 불편해요 _ 몇시이후로 취소 불가 이정도 기능은 넣어줘도 될거같은데.. 취소신청해도 세월내월; 환경이런 슬로건은 좋지만 ; 느려서 불편하다는 결론을 가지고 다른 걸로 갈아탔어요 ;; ㅎ"
,5,2020-01-31,최고에요,내 생활이 얼마나 편해졌게요 ㅋㅋ
,4,2020-05-20,마켓컬리 쪼아요~,마켓컬리 알고나서 좋은 상품 간단히 살수있어 좋아요~ 몇가지 실패도 했지만 또 몇가지 득템도 했네요~ 앞으로 쭈~~~욱 구매 go!go!!
,5,2019-12-31,만족합니다 ~,마켓컬리 근 육개월 동안 쓰고 있는데 넘나 편하네요 야채 시켜도 야채 상태도 제일 좋구용 ~~
,5,2020-12-28,마음에 드는 제품이 많아서 좋아요,새벽배송으로 원하는 물건 구입할 수 있어서 편하고 좋아요
,4,2021-01-16,상품문의 기능 보완,상품에 대해 문의를 남기는 기능에 '삭제' 기능을 추가해주세요 문의를 적고 난 후 삭제할 수 있어야 하지 않을까요 신고 밖에 안되는건 이상해요
,5,2020-07-18,앱사용편리함,가끔 이용하고 있는데 앱사용 편리하고 배송 빠르고 교환도 빨라 좋아요
,3,2020-06-16,알고리즘,4만원 넘게 결제해서 배송비가 없다고 나오다가 쿠폰할인 적용하니 바로 배송비가 붙네요..? 믿고 사는 고객 입장에서는 눈속임 같아 유쾌하진 않네요.
